,title,description,web_url,category,origen,notes_ca,url_busqueda_ca,organization_parent_name_ca
149,Llista d'equipaments de medi ambient i serveis relacionats de la ciutat de Barcelona,,,,barcelona,"Equipaments de la tipologia Medi ambient que hi ha a la ciutat de Barcelona: punts verds, estacions biològiques, dipòsits d'aigües pluvials, contenidors de sal i d'altres.  ",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=equipament-medi-ambient-i-serveis-relacionats,Ciutat i serveis
150,Llista d'equipaments de mercats i centres comercials de la ciutat de Barcelona,,,,barcelona,"Equipaments de la tipologia Mercats i centres comercials que hi ha a la ciutat de Barcelona: galeries comercials, grans centres comercials, altres centres comercials, grans magatzems, mercats i fires al carrer, mercats municipals, supermercats i d'altres.",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=equipament-mercats-i-centres-comercials,Economia i empresa
151,Llista d'equipaments de mitjans de comunicació i serveis relacionats de la ciutat de Barcelona,,,,barcelona,"Equipaments de la tipologia Mitjans de comunicació que hi ha a la ciutat de Barcelona: agències de premsa, corresponsalies de premsa, diaris, butlletins oficials, ràdios, revistes i televisions. ",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=equipament-mitjans-de-comunicacio-i-serveis-relacionats,Població
152,Llista d'equipaments de restaurants de la ciutat de Barcelona,,,,barcelona,Equipaments de la tipologia restaurants que hi ha a la ciutat de Barcelona.  ,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=equipament-restaurants,Ciutat i serveis
153,Llista d'equipaments de sanitat de la ciutat de Barcelona,,,,barcelona,"Equipaments de la tipologia Sanitat que hi ha a la ciutat de Barcelona: centres d'atenció primària, hospitals, centres mèdics privats, farmàcies, servei d'ambulàncies, centres de salut mental, drogodependències, laboratoris d'anàlisis clíniques i d'altres.  ",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=equipament-sanitat,Població
154,Llista d'equipaments de serveis religiosos de la ciutat de Barcelona,,,,barcelona,"Equipaments de la tipologia Serveis religiosos que hi ha a la ciutat de Barcelona: centres de les religions cristiana, budista, islàmica, jueva, hinduista, taoista i d'altres. ",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=equipament-serveis-religiosos,Població
155,Llista d'equipaments de serveis socials de la ciutat de Barcelona,,,,barcelona,"Equipaments de la tipologia Serveis socials que hi ha a la ciutat de Barcelona: centres d'atenció a la dona, a la infància i a l'adolescència, equips d'inserció laboral, menjadors socials, residències per a la gent gran, centres d'atenció a la immigració, centres de dia i d'altres.  ",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=equipament-serveis-socials,Població
156,Llista d'equipaments de transports i serveis relacionats de la ciutat de Barcelona,,,,barcelona,"Equipaments de la tipologia Transports i serveis relacionats que hi ha a la ciutat de Barcelona: aparcaments, carrils bici, gasolineres, lloguer de vehicles; transports aeris, marítims, terrestres i especials, cotxes multiusuari (carsharing) i d'altres. ",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=equipament-transports-i-serveis-relacionats,Ciutat i serveis
157,Equipaments culturals de la ciutat de Barcelona,,,,barcelona,Dades dels equipaments culturals de la ciutat de Barcelona ,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=equipaments-culturals-icub,Ciutat i serveis
158,Equipaments relacionats amb transports de la ciutat de Barcelona,,,,barcelona,Equipaments relacionats amb transports de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=equipaments-relacionats-amb-transports,Ciutat i serveis
159,Escales mecàniques de la ciutat de Barcelona,,,,barcelona,Escales mecàniques de la ciutat de Barcelona. ,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=escales-mecaniques,Territori
160,Enquesta de Serveis Municipals de la ciutat de Barcelona - Evolució,,,,barcelona,"L'Enquesta de Serveis Municipals, també disponible en un [__Visualitzador Interactiu__](https://dades.ajuntament.barcelona.cat/enquesta-serveis-municipals), és un estudi quantitatiu presencial amb periodicitat anual i amb univers dels barcelonins i barcelonines de 18 anys i més. En aquest estudi es recull la percepció dels ciutadans sobre la ciutat i el seu barri (grau de satisfacció, problemes i demandes, evolució, etc.) i la seva opinió sobre la gestió municipal.    Es tracta d’una enquesta amb dos aspectes que li atorguen un enorme potencial analític. En primer lloc, la seva llarga trajectòria permet una sòlida anàlisi evolutiva i, en segon, la grandària de la mostra possibilita l’anàlisi territorial, no només a nivell de districte sinó també de gran barri. A aquests dos nivells d’anàlisi afegim un tercer: l’anàlisi comparativa, ja que els principals indicadors es presenten comparats per als àmbits de Barcelona, Catalunya i Espanya.    El qüestionari està estructurat en tres parts: una primera part amb preguntes sobre la ciutat i el barri que es fan a tots els entrevistats, una segona amb qüestions específiques sobre cadascun dels deu districtes municipals que es pregunten només als entrevistats residents al districte en qüestió  i una tercera que recull el perfil de tots els entrevistats. En aquest dataset es proporcionen les dades globals de ciutat, des de l'any 1989, sense incloure les preguntes específiques de districte. Les dades es faciliten en un únic fitxer, estructurat en funció de la darrera edició de l’enquesta.     En el [Registre d'Enquestes i d'Estudis d'Opinió](https://ajuntament.barcelona.cat/ca/informacio-administrativa/registre-enquestes-i-estudis-opinio) es publica més informació de l'enquesta anual (encreuaments, dades d'evolució i informes).",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=esm-bcn-evo,Ciutat i serveis
161,Activitats de difusió dins de les Fàbriques de Creació de la ciutat de Barcelona,,,,barcelona,Activitats de difusió dins de les Fàbriques de Creació de la ciutat de Barcelona,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=espais-creacio-activitats-difusio,Ciutat i serveis
162,Activitats de formació per a professionals a les Fàbriques de Creació de la ciutat de Barcelona,,,,barcelona,Activitats de formació per a professionals a les Fàbriques de Creació de la ciutat de Barcelona,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=espais-creacio-formacio-professionals,Ciutat i serveis
163,Metres quadrats de les Fàbriques de Creació de Barcelona,,,,barcelona,Metres quadrats dels equipaments de la xarxa de Fàbriques de Creació de Barcelona. ,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=espais-creacio-metres-quadrats,Ciutat i serveis
164,Estat dels espais prioritaris en neteja de la ciutat de Barcelona,,,,barcelona,"Llistat i estat mensual dels espais prioritaris de la ciutat de Barcelona en referència a problemàtiques de neteja. Les dades s'obtenen en el marc de la Campanya per la millora de la neteja de la ciutat de Barcelona realitzada des de gener de 2019.    Les dades apareixen dividides en dos arxius: un csv en format long (__[consulta què és el format long i wide a les FAQs](https://opendata-ajuntament.barcelona.cat/ca/faqs)__) que conté el llistat d'espais, la superfície corresponent en metres quadrats, el nombre de visites mensual a cada espai i la mitjana d'objectes problemàtics mensuals trobats a cada espai; una shapefile amb una taula d'atributs, que és la mateixa que l’arxiu .csv i amb sistema de referència de coordenades ETRS89 / UTM zona 31N. Fins al febrer de 2019 es mesurava l'estat dels punts crítics en neteja de la ciutat de Barcelona i es pot consultar el dataset en aquest __[enllaç](https://opendata-ajuntament.barcelona.cat/data/ca/dataset/punts-critics-neteja-barcelona)__.",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=espais-prioritaris-neteja-barcelona,Ciutat i serveis
165,Esports d'equip de la ciutat de Barcelona,,,,barcelona,Centres esportius que inclouen programes d'esports d'equip a la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=esports-equip,Ciutat i serveis
166,Esports individuals de la ciutat de Barcelona,,,,barcelona,Centres esportius que inclouen programes d'esports individuals a la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=esports-individuals,Ciutat i serveis
167,Instal·lacions esportives de la ciutat de Barcelona,,,,barcelona,Instal·lacions esportives de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=esports-instal-lacions-esportives,Ciutat i serveis
168,Atur registrat segons durada de la ciutat de Barcelona,,,,barcelona,Nombre de persones aturades registrades a la ciutat de Barcelona segons el temps que estan sense ocupació,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-atur-durada,Economia i empresa
169,Pes del atur registrat de la població de 16 a 64 anys de la ciutat de Barcelona,,,,barcelona,Pes del atur registrat de la població de 16 a 64 anys de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-atur-pes,Economia i empresa
170,Atur registrat de la ciutat de Barcelona,,,,barcelona,Atur registrat de la ciutat de Barcelona,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-atur-sexe,Economia i empresa
171,Quotes cadastrals segons l'ús del càrrec de la ciutat de Barcelona,,,,barcelona,Quotes cadastrals segons l'ús del càrrec de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-cadastre-carrecs-quota-cadastral,Territori
172,Càrrecs cadastrals segons el tipus de propietari de la ciutat de Barcelona,,,,barcelona,Càrrecs cadastrals segons el tipus de propietari de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-cadastre-carrecs-tipus-propietari,Territori
173,Càrrecs cadastrals segons l'ús del càrrec de la ciutat de Barcelona,,,,barcelona,Càrrecs cadastrals segons l'ús del càrrec de la ciutat de Barcelona,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-cadastre-carrecs-us,Territori
174,Valors cadastrals dels càrrecs de la ciutat de Barcelona,,,,barcelona,Valors cadastrals dels càrrecs de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-cadastre-carrecs-valors-cadastrals,Territori
175,Nombre d'edificacions cadastrals segons l'any de construcció de la ciutat de Barcelona,,,,barcelona,Nombre d'edificacions cadastrals segons l'any de construcció.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-cadastre-edificacions-any-const,Territori
176,Edat mitjana de les edificacions cadastrals de la ciutat de Barcelona,,,,barcelona,Edat mitjana de les edificacions cadastrals a la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-cadastre-edificacions-edat-mitjana,Territori
177,Nombre d'edificacions cadastrals segons el nombre de locals de la ciutat de Barcelona,,,,barcelona,Nombre d'edificacions cadastrals segons el nombre de locals.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-cadastre-edificacions-nombre-locals,Territori
178,Superfície dels locals i dels serveis de les edificacions cadastrals de la ciutat de Barcelona,,,,barcelona,Superfície dels locals i dels serveis (m2) de les edificacions cadastrals.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-cadastre-edificacions-superficie,Territori
179,Nombre de finques cadastrals segons el règim de propietat de la ciutat de Barcelona,,,,barcelona,Nombre de finques cadastrals segons el règim de propietat de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-cadastre-finques-regim-propietat,Territori
180,Superfície de les finques cadastrals de la ciutat de Barcelona,,,,barcelona,Superfície de les finques cadastrals de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-cadastre-finques-superficie,Territori
181,Nombre dels locals d'habitatge segons l’any de construcció de la ciutat de Barcelona,,,,barcelona,Detall del nombre dels locals de la ciutat de Barcelona que tenen com a ús i destinació principal l'habitatge segons l’any de construcció.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-cadastre-habitatges-any-const,Territori
182,Edat mitjana dels locals d'habitatge de la ciutat de Barcelona,,,,barcelona,Detall de l'edat mitjana dels locals de la ciutat de Barcelona que tenen com a ús i destinació principal l'habitatge.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-cadastre-habitatges-edat-mitjana,Territori
183,Nombre i superfície dels locals d'habitatge segons tipus de propietari de la ciutat de Barcelona,,,,barcelona,Detall del nombre i superfície dels locals de la ciutat de Barcelona que tenen com a ús i destinació principal l'habitatge segons tipus de propietari.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-cadastre-habitatges-propietari,Territori
184,Nombre dels locals d'habitatge segons superfície de la ciutat de Barcelona,,,,barcelona,Detall del nombre dels locals de la ciutat de Barcelona que tenen com a ús i destinació principal l'habitatge segons superficie.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-cadastre-habitatges-superficie,Territori
185,Superfície mitjana dels locals d'habitatge de la ciutat de Barcelona,,,,barcelona,Detall de la superfície mitjana dels locals de la ciutat de Barcelona que tenen com a ús i destinació principal l’habitatge.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=est-cadastre-habitatges-superficie-mitjana,Territori
